City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
342,Lang Son,VN,21.8333,106.7333,74.26,99,99,0.89,heavy intensity rain
343,Idritsa,RU,56.3316,28.8988,68.92,52,82,8.88,broken clouds
344,Lagos,NG,6.5833,3.75,82.72,76,99,8.14,overcast clouds
345,Kiruna,SE,67.8557,20.2251,49.12,66,0,14.97,clear sky
346,Shirokiy,RU,49.758,129.523,75.52,84,96,4.47,overcast clouds
347,Flinders,AU,-34.5833,150.8552,55.38,70,100,4.0,light rain
348,Nuuk,GL,64.1835,-51.7216,42.96,94,100,24.74,moderate rain
349,Aldan,RU,58.6031,125.3894,60.17,85,93,3.47,overcast clouds
350,Carnarvon,AU,-24.8667,113.6333,55.47,69,1,5.75,clear sky
351,Sakakah,SA,29.9697,40.2064,103.57,16,0,10.16,clear sky
352,Gazanjyk,TM,39.2446,55.5154,96.13,11,23,11.45,few clouds
353,Tungor,RU,53.3808,142.9564,61.81,97,63,6.4,broken clouds
354,Ipora,BR,-16.4419,-51.1178,89.6,21,1,6.85,clear sky
355,Pauini,BR,-7.7136,-66.9764,93.52,28,0,3.67,clear sky
356,Hasaki,JP,35.7333,140.8333,77.29,86,98,6.55,overcast clouds
357,Henties Bay,NA,-22.116,14.2845,60.85,71,0,11.86,clear sky
358,Sivaki,RU,52.6333,126.75,71.26,94,44,5.44,scattered clouds
359,Aktash,RU,50.3,87.7333,55.38,61,100,4.92,overcast clouds
360,Esmeraldas,BR,-19.7625,-44.3139,77.11,26,1,5.79,clear sky
361,Katsuura,JP,35.1333,140.3,80.11,84,41,3.62,scattered clouds
362,Namibe,AO,-15.1961,12.1522,68.72,69,0,4.99,clear sky
363,La Ronge,CA,55.1001,-105.2842,77.22,73,75,9.22,smoke
364,Imbituba,BR,-28.24,-48.6703,70.83,59,0,9.98,clear sky
365,Kaniama,CD,-7.5667,24.1833,78.1,26,0,3.96,clear sky
366,Pingliang,CN,35.5392,106.6861,69.87,93,98,5.93,overcast clouds
367,Muriwai Beach,NZ,-36.8167,174.45,51.87,85,43,5.86,scattered clouds
368,Mareeba,AU,-17.0,145.4333,61.52,94,34,1.72,scattered clouds
369,Luan,CH,46.3592,6.9759,76.37,49,2,5.99,clear sky
370,Golubitskaya,RU,45.3222,37.2822,75.61,67,55,7.07,broken clouds
371,Lillooet,CA,50.6856,-121.942,63.36,48,50,5.01,scattered clouds
372,Budogoshch,RU,59.2816,32.4707,60.21,72,100,6.69,overcast clouds
373,Ponta Delgada,PT,37.7333,-25.6667,74.12,60,20,13.8,few clouds
374,Lac Du Bonnet,CA,50.2536,-96.0612,77.76,48,38,9.15,scattered clouds
375,Hannibal,US,39.7084,-91.3585,85.33,51,1,0.0,clear sky
376,Yhu,PY,-25.05,-55.9167,80.42,19,0,7.07,clear sky
377,Gashua,NG,12.871,11.0482,93.36,38,90,5.75,overcast clouds
378,Mairang,IN,25.5667,91.6333,63.52,97,71,3.04,broken clouds
379,Ponta Do Sol,PT,32.6667,-17.1,80.13,55,0,5.57,clear sky
380,Mackenzie,CA,55.2999,-123.1698,48.54,94,100,9.28,overcast clouds
381,Nouakchott,MR,18.0858,-15.9785,78.73,67,21,19.64,few clouds
382,Ewa Beach,US,21.3156,-158.0072,77.99,69,75,11.01,broken clouds
383,Luoyang,CN,34.6836,112.4536,72.01,94,50,11.36,light rain
384,Verkh-Usugli,RU,52.7,115.1667,61.38,98,99,2.28,overcast clouds
385,Buraydah,SA,26.326,43.975,109.85,10,75,12.55,broken clouds
386,Banjar,ID,-8.19,114.9675,80.46,90,10,5.5,clear sky
387,Usinsk,RU,65.9939,57.5281,52.48,56,60,8.86,broken clouds
388,Rensvik,NO,63.1,7.8167,56.86,76,75,10.36,broken clouds
389,Olinda,BR,-8.0089,-34.8553,78.53,61,40,17.27,scattered clouds
390,Biltine,TD,14.5333,20.9167,77.79,72,100,13.2,light rain
391,Ayr,GB,55.4627,-4.6339,82.38,51,20,5.75,few clouds
392,Turkeve,HU,47.1,20.75,81.01,42,77,6.4,broken clouds
393,Nokaneng,BW,-19.6667,22.2667,56.59,14,0,7.45,clear sky
394,Manga,BF,11.6636,-1.0731,89.67,44,93,5.66,overcast clouds
395,Banjarmasin,ID,-3.3244,114.591,75.34,90,95,1.92,overcast clouds
396,Misratah,LY,32.3754,15.0925,81.81,63,0,11.36,clear sky
397,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,81.84,21,0,8.48,clear sky
398,Port Alberni,CA,49.2413,-124.8028,67.28,69,6,1.99,clear sky
399,George Town,MY,5.4112,100.3354,85.89,67,20,4.61,few clouds
400,Lodja,CD,-3.4833,23.4333,83.98,26,63,1.61,broken clouds
401,Axim,GH,4.8699,-2.2405,79.2,73,86,10.04,overcast clouds
402,Meadow Lake,US,34.8014,-106.5436,85.84,34,100,10.36,overcast clouds
403,Belle Glade,US,26.6845,-80.6676,95.02,69,77,5.32,broken clouds
404,Soe,ID,-9.8607,124.284,59.18,67,9,4.07,clear sky
405,Ixtapa,MX,20.7,-105.2,88.23,80,19,3.0,few clouds
406,Malkapur,IN,20.8833,76.2,77.68,89,100,5.23,moderate rain
407,Morristown,US,36.214,-83.2949,87.22,60,6,1.01,clear sky
408,Constitucion,CL,-35.3333,-72.4167,60.17,69,100,7.92,overcast clouds
409,Saint-Georges,GD,12.0564,-61.7485,87.48,74,20,20.71,few clouds
410,Karasjok,NO,69.4719,25.5112,48.31,84,100,17.47,overcast clouds
411,Charters Towers,AU,-20.1,146.2667,54.99,89,3,7.02,clear sky
412,Awjilah,LY,29.1081,21.2869,92.84,30,4,16.44,clear sky
413,Panji,ID,-7.7253,114.0995,73.53,82,13,5.5,few clouds
414,Nicoya,CR,10.1483,-85.452,84.52,71,95,10.65,overcast clouds
415,Bonthe,SL,7.5264,-12.505,79.43,80,82,9.55,light rain
416,Orange Park,US,30.1661,-81.7065,93.0,65,1,1.01,haze
417,Rundu,NA,-17.9333,19.7667,61.3,20,1,7.25,clear sky
418,Ulaanbaatar,MN,47.9077,106.8832,53.73,87,0,4.47,clear sky
419,Channel-Port Aux Basques,CA,47.5702,-59.1367,58.03,98,100,13.33,light rain
420,Tucumcari,US,35.1717,-103.725,83.95,33,45,16.98,scattered clouds
421,Ascension,US,30.2169,-90.9001,92.07,68,75,0.0,broken clouds
422,Zelino,MK,41.9803,21.0642,79.9,43,0,7.56,clear sky
423,Iskateley,RU,67.6803,53.1512,50.4,87,93,11.01,overcast clouds
424,San Felipe,VE,10.3399,-68.7425,84.63,65,66,3.13,broken clouds
425,Baculin,PH,7.4525,126.5842,80.64,68,99,4.29,overcast clouds
426,Tadine,NC,-21.55,167.8833,68.68,80,11,8.34,few clouds
427,Panguna,PG,-6.3164,155.4848,68.94,97,92,2.71,overcast clouds
428,Mahibadhoo,MV,3.7833,72.9667,82.78,76,99,13.29,overcast clouds
429,Manturovo,RU,58.3353,44.7619,57.83,52,18,5.17,few clouds
430,Takoradi,GH,4.8845,-1.7554,78.89,74,76,11.7,broken clouds
431,Myitkyina,MM,25.3833,97.4,75.97,96,100,0.56,overcast clouds
432,Ubala,CO,4.7478,-72.5369,75.97,89,95,9.1,overcast clouds
433,Pokhara,NP,28.2333,83.9833,74.01,92,100,2.46,light rain
434,Bam,IR,29.106,58.357,92.53,10,0,10.56,clear sky
435,Trairi,BR,-3.2778,-39.2689,85.87,56,75,16.33,broken clouds
436,Vao,NC,-22.6667,167.4833,69.22,73,0,7.83,clear sky
437,Tezu,IN,27.9167,96.1667,78.51,89,21,4.83,few clouds
438,Miyakonojo,JP,31.7333,131.0667,73.81,94,100,7.7,overcast clouds
439,Rodez,FR,44.5,2.5833,87.48,45,0,5.75,clear sky
440,Salalah,OM,17.0151,54.0924,80.01,84,78,11.16,broken clouds
441,Suleja,NG,9.1758,7.1808,75.54,90,95,2.42,moderate rain
442,Tighina,MD,46.8306,29.4711,74.17,60,4,15.41,clear sky
443,Northfield,US,44.4583,-93.1616,87.33,60,1,11.01,clear sky
444,Mackay,AU,-21.15,149.2,54.05,93,3,4.61,clear sky
445,Bagepalli,IN,13.7847,77.7931,71.94,81,100,21.79,overcast clouds
446,Howard Springs,AU,-12.497,131.047,67.82,75,71,1.45,broken clouds
447,Burnie,AU,-41.0667,145.9167,51.93,80,100,14.47,overcast clouds
448,Polis,CY,35.0367,32.4264,85.28,65,0,7.4,clear sky
449,Port Keats,AU,-14.25,129.55,68.67,73,14,1.99,few clouds
450,Arlit,NE,18.7369,7.3853,106.09,17,45,4.27,scattered clouds
451,Lakatoro,VU,-16.0999,167.4164,77.23,84,46,4.72,scattered clouds
452,Lingao,CN,19.9103,109.6859,79.39,84,100,12.41,overcast clouds
453,Dali,CN,25.7,100.1833,63.66,87,94,3.58,overcast clouds
454,Tenenkou,ML,14.4572,-4.9169,96.84,34,45,6.02,scattered clouds
455,Labuhan,ID,-6.8844,112.2051,78.39,79,73,8.46,broken clouds
456,Gomel,BY,52.4345,30.9754,75.18,31,0,8.95,clear sky
457,Chalons-En-Champagne,FR,48.9539,4.3672,82.98,66,1,4.9,clear sky
458,Shingu,JP,33.7333,135.9833,74.91,90,62,5.23,broken clouds
459,Popondetta,PG,-8.7537,148.2534,72.48,96,79,2.62,broken clouds
460,Kirakira,SB,-10.4544,161.9205,79.09,87,99,6.89,overcast clouds
461,Vostok,RU,46.4856,135.8833,68.04,87,15,3.83,few clouds
462,Sovetskiy,RU,61.3614,63.5842,57.97,95,100,7.76,light rain
463,Monte Alegre,BR,-2.0078,-54.0692,90.37,50,21,5.7,few clouds
464,Ussel,FR,45.55,2.3167,88.77,45,1,2.64,clear sky
465,Nago,JP,26.5881,127.9761,80.67,90,100,28.16,moderate rain
466,Zhanaozen,KZ,43.3,52.8,95.32,18,57,6.11,broken clouds
467,Bubaque,GW,11.2833,-15.8333,81.52,80,73,15.66,broken clouds
468,Coquimbo,CL,-29.9533,-71.3436,53.33,87,75,8.05,broken clouds
469,Monchegorsk,RU,67.9397,32.8739,53.04,70,90,13.89,overcast clouds
470,Tarko-Sale,RU,64.9225,77.785,63.21,62,99,8.1,overcast clouds
471,Leningradskiy,RU,69.3833,178.4167,37.36,78,71,3.78,broken clouds
472,Marsa Matruh,EG,31.3525,27.2453,81.48,74,0,12.68,clear sky
473,Isiro,CD,2.7739,27.616,73.0,77,100,3.09,overcast clouds
474,Zhongshu,CN,24.5167,103.7667,64.62,94,98,3.6,overcast clouds
475,Cocobeach,GA,1.0002,9.5823,78.73,78,81,12.37,broken clouds
476,Poum,NC,-20.2333,164.0167,70.63,73,11,11.07,few clouds
477,Teguldet,RU,57.3064,88.1667,61.68,70,28,4.47,scattered clouds
478,Panama City,PA,8.9936,-79.5197,82.6,86,100,3.71,overcast clouds
479,Kollam,IN,8.8833,76.6,82.27,86,100,15.35,overcast clouds
480,Xining,CN,36.6167,101.7667,64.83,74,99,2.48,overcast clouds
481,Seversk,RU,56.6006,84.8864,66.09,87,20,4.0,few clouds
482,Dufftown,GB,57.4333,-3.1333,66.51,65,6,6.64,clear sky
483,Hamada,JP,34.8833,132.0833,75.99,71,93,4.18,overcast clouds
484,Pundaguitan,PH,6.3711,126.1689,83.95,72,92,10.63,overcast clouds
485,Waipawa,NZ,-41.4122,175.5153,48.83,84,100,7.25,overcast clouds
486,Sept-Iles,CA,50.2001,-66.3821,65.05,78,75,5.01,broken clouds
487,Ust-Nera,RU,64.5667,143.2,55.24,93,100,5.12,overcast clouds
488,Kuito,AO,-12.3833,16.9333,62.2,16,4,5.39,clear sky
489,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,64,87,8.77,overcast clouds
490,College,US,64.8569,-147.8028,64.09,71,75,0.0,broken clouds
491,Kumaliskis,PH,10.5487,123.2197,70.18,94,100,8.63,light rain
492,Concordia,AR,-31.393,-58.0209,64.78,55,60,11.01,broken clouds
493,Puerto Baquerizo Moreno,EC,-0.9,-89.6,72.27,84,100,16.17,overcast clouds
494,Sao Domingos,BR,-13.3983,-46.3183,87.24,26,1,8.84,clear sky
495,Presidente Olegario,BR,-18.4178,-46.4181,81.19,24,2,9.04,clear sky
496,El Seibo,DO,18.7641,-69.0375,92.95,41,36,12.26,scattered clouds
497,Irbil,IQ,36.1926,44.0106,102.02,18,0,5.75,clear sky
498,Sirpur,IN,19.4833,79.6,76.98,91,100,7.47,moderate rain
499,Georgiyevka,KZ,43.0369,74.7114,77.04,53,75,6.71,broken clouds
500,Gayeri,BF,12.6497,0.4931,93.27,37,80,9.46,broken clouds
501,Salamanca,ES,40.8333,-6.0,92.98,9,0,16.62,clear sky
502,Havre De Grace,US,39.5493,-76.0916,82.42,58,83,9.42,broken clouds
503,Kochki,RU,54.3358,80.4806,64.71,74,0,6.24,clear sky
504,Inverness,GB,57.4791,-4.224,68.79,71,20,7.0,few clouds
505,Benguela,AO,-12.5763,13.4055,72.68,78,33,3.22,scattered clouds
506,Westport,US,41.1415,-73.3579,83.05,54,82,1.01,broken clouds
507,Bardsir,IR,29.9227,56.5743,78.75,14,0,11.59,clear sky
508,Genhe,CN,50.7833,121.5167,65.55,98,46,3.4,scattered clouds
509,Gannavaram,IN,16.5333,80.8,76.98,94,90,5.75,light intensity drizzle
510,Launceston,AU,-41.45,147.1667,50.81,89,90,9.22,overcast clouds
511,Eloy,US,32.7559,-111.5548,96.55,50,24,7.61,few clouds
512,Avera,US,33.194,-82.5271,88.7,59,7,2.46,clear sky
513,Bjelovar,HR,45.8986,16.8489,80.29,49,11,3.13,few clouds
514,Opuwo,NA,-18.0607,13.84,67.87,17,0,9.24,clear sky
515,Pandan,PH,14.0453,124.1694,82.04,81,100,18.75,overcast clouds
516,Mayumba,GA,-3.432,10.6554,73.26,81,96,8.48,overcast clouds
517,Pacific Grove,US,36.6177,-121.9166,71.15,90,27,4.0,scattered clouds
518,Sarakhs,IR,36.5449,61.1577,94.23,12,2,8.12,clear sky
519,Sobolevo,RU,54.4299,31.8996,65.28,61,11,5.82,few clouds
520,Jardim,BR,-21.4803,-56.1381,89.31,11,0,7.0,clear sky
521,Champerico,GT,14.3,-91.9167,93.76,65,18,3.22,few clouds
522,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,87.39,57,46,4.7,scattered clouds
523,Barwani,IN,22.0333,74.9,83.73,76,100,5.86,moderate rain
524,Pori,FI,61.4833,21.7833,64.47,63,0,14.97,clear sky
525,Kargasok,RU,59.0556,80.8572,68.36,71,85,1.48,overcast clouds
526,Naples,IT,40.8333,14.25,89.37,58,30,1.01,scattered clouds
527,Olenegorsk,RU,68.15,33.3,45.48,75,90,10.71,overcast clouds
528,Haradok,BY,55.4624,29.9816,71.71,55,33,5.95,scattered clouds
529,Ngunguru,NZ,-35.6167,174.5,46.17,88,12,6.02,few clouds
530,Cedar City,US,37.6775,-113.0619,80.19,55,99,4.14,overcast clouds
531,Anadyr,RU,64.75,177.4833,46.0,81,64,5.99,broken clouds
532,Khowst,AF,33.3833,69.8833,80.74,46,15,1.07,few clouds
533,Akyab,MM,20.15,92.9,82.18,84,100,21.61,overcast clouds
534,Erzin,TR,36.9559,36.2,84.72,86,50,7.58,scattered clouds
535,Moroni,KM,-11.7022,43.2551,76.21,76,9,6.55,clear sky
536,Meybod,IR,32.2501,54.0166,98.62,11,2,7.2,clear sky
537,Tanout,NE,14.9709,8.8879,96.78,30,68,12.1,broken clouds
538,Rong Kwang,TH,18.339,100.3174,74.98,97,100,2.1,overcast clouds
539,Kapuskasing,CA,49.4169,-82.4331,60.24,87,100,3.8,overcast clouds
540,Teahupoo,PF,-17.8333,-149.2667,66.16,72,29,12.68,scattered clouds
541,Nelson Bay,AU,-32.7167,152.15,52.09,89,100,10.02,light rain
542,Bereda,ES,43.2686,-7.5406,80.42,61,67,5.3,broken clouds
543,Garden City,US,42.3256,-83.331,77.99,47,21,1.97,few clouds
544,Providencia,MX,28.7167,-111.5833,96.62,52,13,10.0,few clouds
545,Kota Bahru,MY,6.1333,102.2386,79.18,87,100,2.37,overcast clouds
546,Malumfashi,NG,11.7853,7.6218,79.95,66,97,11.68,overcast clouds
547,Moses Lake,US,47.1301,-119.2781,69.89,34,38,5.26,scattered clouds
548,Loei,TH,17.4167,101.5,66.24,98,100,4.16,moderate rain
549,Alvdal,NO,62.1077,10.6307,57.04,47,78,10.16,broken clouds
550,Maniitsoq,GL,65.4167,-52.9,42.21,95,100,15.26,light rain
551,Alice Springs,AU,-23.7,133.8833,58.55,38,5,6.91,clear sky
552,Liwonde,MW,-15.0506,35.2035,77.45,39,88,3.18,overcast clouds
553,Baijiantan,CN,45.6333,85.1833,88.23,24,99,11.34,overcast clouds
554,Coari,BR,-4.085,-63.1414,86.79,54,60,2.1,broken clouds
555,Carballo,ES,43.213,-8.691,74.91,82,81,6.29,broken clouds
556,Galle,LK,6.0367,80.217,80.01,85,100,17.83,light rain
557,Alakurtti,RU,66.9672,30.3491,53.64,53,82,11.74,light rain
558,Yerbogachen,RU,61.2767,108.0108,58.19,91,100,4.09,light rain
559,Mahuva,IN,21.0914,71.7622,83.34,82,100,14.9,overcast clouds
560,Furano,JP,43.2818,142.4743,65.52,89,85,2.95,overcast clouds
561,Piopio,NZ,-38.4667,175.0167,44.44,96,47,1.63,scattered clouds
562,Fairview,US,40.8126,-73.999,82.51,46,75,3.0,broken clouds
563,Berezniki,RU,59.4152,56.8124,60.84,97,100,9.19,overcast clouds
564,Pachmarhi,IN,22.4667,78.4333,68.5,96,100,2.82,moderate rain
565,Nalut,LY,30.3333,10.85,93.45,18,0,19.13,clear sky
566,Kimberley,ZA,-28.7323,24.7623,37.47,36,2,10.11,clear sky
567,Manjeri,IN,11.1167,76.1167,75.88,88,75,5.75,mist
568,Mandalgovi,MN,45.7625,106.2708,65.41,58,43,10.13,scattered clouds
569,Hauterive,FR,46.0901,3.4459,83.98,51,0,5.68,clear sky
570,Matagami,CA,49.7502,-77.6328,58.48,85,98,4.07,overcast clouds
571,Woodstock,CA,43.1334,-80.7497,76.93,49,85,8.99,overcast clouds
572,Mezhgorye,UA,44.9667,34.4167,65.53,88,96,11.7,overcast clouds
573,Mehran,IR,33.1222,46.1646,102.22,14,0,17.96,clear sky
574,Oktyabrskoye,RU,43.0645,44.7417,68.14,88,90,15.66,overcast clouds
575,Hofn,IS,64.2539,-15.2082,57.22,82,20,17.27,few clouds
576,Hella,NO,67.2,14.4333,50.14,90,75,17.27,broken clouds
577,Farafangana,MG,-22.8167,47.8333,68.92,82,0,9.82,clear sky
578,Balakovo,RU,52.0278,47.8007,68.58,63,96,7.34,overcast clouds
579,Vanderhoof,CA,54.0166,-124.0198,56.98,53,100,13.27,overcast clouds
580,Veraval,IN,20.9,70.3667,82.99,87,100,18.34,overcast clouds
581,Chanal,MX,16.7167,-92.4,68.07,61,65,7.02,broken clouds
582,San-Pedro,CI,4.7485,-6.6363,78.8,75,45,9.51,scattered clouds
583,Marang,MY,5.2056,103.2059,81.57,82,93,0.72,overcast clouds
584,Marana,US,32.4367,-111.2254,96.19,44,1,9.22,clear sky
585,Suba,PH,10.8438,121.0102,83.68,79,100,20.62,overcast clouds
586,Bhum,IN,18.4667,75.6667,73.47,88,100,13.76,heavy intensity rain
587,Constantine,DZ,36.365,6.6147,93.78,16,0,12.59,clear sky
588,Teguise,ES,29.0605,-13.564,73.62,65,20,24.16,few clouds
589,Tessalit,ML,20.1986,1.0114,104.2,18,15,7.87,few clouds
590,Barguzin,RU,53.6167,109.6167,61.39,77,4,4.5,clear sky
591,Kampot,KH,10.6167,104.1833,82.45,86,100,7.2,overcast clouds
592,Dafeng,CN,23.4517,108.5881,78.17,92,92,1.54,overcast clouds
593,Casteltermini,IT,37.5405,13.6445,86.23,43,0,13.58,clear sky
594,Barpathar,IN,26.3,93.8667,80.22,93,85,2.75,light rain
595,Coahuayana,MX,18.7333,-103.6833,89.65,61,100,2.17,overcast clouds
596,Barmer,IN,25.75,71.3833,90.12,58,18,21.05,few clouds
597,Kapenguria,KE,1.2511,35.0895,57.87,84,27,2.93,scattered clouds
598,Edd,ER,13.9297,41.6925,89.73,63,60,9.75,broken clouds
599,Kendari,ID,-3.945,122.4989,72.1,95,99,2.84,overcast clouds
600,Ketchikan,US,55.3422,-131.6461,56.23,90,100,4.81,light rain
601,Lexington,US,37.9887,-84.4777,80.49,55,9,1.99,clear sky
602,Umm Lajj,SA,25.0213,37.2685,88.65,60,4,1.41,clear sky
603,Cabra,ES,37.4725,-4.4421,105.24,16,0,3.0,clear sky
604,Fukue,JP,32.6881,128.8419,79.61,79,100,10.8,overcast clouds
605,Powell River,CA,49.8496,-124.5361,68.0,71,13,3.42,few clouds
606,Terrell,US,32.736,-96.2753,91.8,63,3,4.54,clear sky
607,Chandbali,IN,20.7833,86.7667,83.35,82,100,3.89,overcast clouds
608,Brigantine,US,39.4101,-74.3646,83.01,60,49,7.16,scattered clouds
609,Ambatofinandrahana,MG,-20.55,46.8,54.32,75,1,5.06,clear sky
610,Nagato,JP,34.3833,131.2,72.19,80,100,2.8,overcast clouds
611,Raga,SS,8.4596,25.678,71.78,86,77,3.56,broken clouds
612,Sur,OM,22.5667,59.5289,94.87,53,2,7.09,clear sky
613,Vernon,CA,50.2581,-119.2691,72.14,40,3,10.0,clear sky
614,Knysna,ZA,-34.0363,23.0471,48.29,83,94,8.48,light rain
615,Sinjai,ID,-5.1241,120.253,72.28,89,91,3.74,overcast clouds
616,Lompoc,US,34.6391,-120.4579,57.51,91,90,5.75,mist
617,Dambulla,LK,7.86,80.6517,77.31,77,100,16.15,overcast clouds
618,Rexburg,US,43.826,-111.7897,84.42,27,54,8.77,broken clouds
619,Vestmanna,FO,62.1564,-7.1664,52.72,94,75,6.91,broken clouds
620,Beira,MZ,-19.8436,34.8389,71.92,78,0,7.49,clear sky
621,Balkanabat,TM,39.5108,54.3671,98.62,13,49,11.77,scattered clouds
622,Springfield,US,37.2153,-93.2982,86.41,69,1,4.0,clear sky
623,Manado,ID,1.487,124.8455,77.77,88,40,0.0,light rain
624,Aswan,EG,24.0934,32.907,108.7,12,0,5.75,clear sky
625,Tocopilla,CL,-22.092,-70.1979,67.06,63,16,8.19,few clouds
626,Grand Gaube,MU,-20.0064,57.6608,70.2,74,13,5.01,few clouds
627,Kahului,US,20.8947,-156.47,74.46,87,49,14.0,scattered clouds
628,Biu,NG,10.6129,12.1946,75.79,78,90,7.25,light rain
629,Noumea,NC,-22.2763,166.4572,60.78,83,13,3.29,few clouds
630,Chino Hills,US,33.9938,-117.7589,98.53,56,1,3.0,clear sky
631,Santa Isabel,BR,-23.3156,-46.2214,74.82,25,0,5.32,clear sky
632,Yuli,NG,9.6989,10.2744,81.36,73,59,8.79,light rain
633,Xifeng,CN,42.7372,124.7222,74.64,88,100,3.0,overcast clouds
634,Yanam,IN,16.7333,82.2167,75.4,87,100,14.5,overcast clouds
635,Amapa,BR,1.0,-52.0,83.53,73,43,4.45,scattered clouds
636,Evensk,RU,61.95,159.2333,48.78,98,100,6.31,light rain
637,Tucuman,AR,-26.8241,-65.2226,75.58,18,2,4.52,clear sky
638,Djambala,CG,-2.5447,14.7533,83.07,30,85,5.79,overcast clouds
639,Tukrah,LY,32.5341,20.5791,80.44,66,0,14.38,clear sky
640,Visby,SE,57.6409,18.296,77.05,46,0,16.11,clear sky
641,Paldiski,EE,59.3567,24.0531,70.14,69,14,17.96,few clouds
642,Kuching,MY,1.55,110.3333,80.82,89,20,1.14,few clouds
643,Duayaw Nkwanta,GH,7.1724,-2.1028,78.06,80,78,3.22,light rain
644,Cananea,MX,30.95,-110.3,82.74,45,98,3.53,overcast clouds
645,Schluchtern,DE,50.3489,9.5253,79.2,67,36,5.3,scattered clouds
646,Bekhteyevka,RU,50.8072,37.2085,72.5,53,99,12.17,overcast clouds
647,Gambela,ET,8.25,34.5833,73.94,85,94,2.98,light rain
648,Kenai,US,60.5544,-151.2583,55.15,93,100,11.5,light rain
649,Nakhon Phanom,TH,17.3333,104.4167,74.77,96,100,10.04,light rain
650,Guanica,PR,17.9716,-66.908,92.61,66,5,10.0,clear sky
651,Terrak,NO,65.087,12.3715,51.67,90,100,7.38,overcast clouds
652,Wajir,KE,1.7471,40.0573,85.48,39,31,16.49,scattered clouds
653,Bandarbeyla,SO,9.4942,50.8122,78.03,83,86,29.75,overcast clouds
654,Tabou,CI,4.423,-7.3528,78.85,73,45,10.07,scattered clouds
655,Balingasay,PH,16.3573,119.8564,79.79,91,100,21.43,light rain
656,Altinopolis,BR,-21.0256,-47.3739,83.44,20,0,3.09,clear sky
657,Huangpi,CN,30.8845,114.3779,78.06,87,96,4.97,overcast clouds
658,Qui Nhon,VN,13.7667,109.2333,84.78,64,100,11.77,overcast clouds
659,Zhezkazgan,KZ,47.8043,67.7144,79.25,27,0,9.91,clear sky
660,Masallatah,LY,32.6167,14.0,79.68,59,0,10.51,clear sky
661,Dossor,KZ,47.5272,52.9811,88.11,33,47,17.02,scattered clouds
662,Dongsheng,CN,39.8161,109.9776,69.37,75,100,14.29,overcast clouds
663,Kodinsk,RU,58.6881,99.1844,54.84,95,74,1.9,broken clouds
664,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,50.59,100,90,4.47,fog
665,Mporokoso,ZM,-9.3727,30.125,66.96,33,40,5.66,scattered clouds
666,Eydhafushi,MV,5.1033,73.0708,82.76,75,100,15.82,overcast clouds
667,Hyeres,FR,43.1167,6.1167,92.05,68,40,11.5,scattered clouds
668,Yanji,CN,42.9075,129.5078,73.54,78,100,0.63,overcast clouds
669,Nechi,CO,8.0942,-74.7757,96.39,42,38,1.86,scattered clouds
670,Iquique,CL,-20.2208,-70.1431,65.28,65,5,5.5,clear sky
671,Marsala,IT,37.7966,12.4352,90.0,64,0,12.35,clear sky
672,Shache,CN,38.4167,77.2406,77.77,35,6,7.85,clear sky
673,Amazar,RU,53.858,120.875,64.49,99,59,3.24,broken clouds
674,San Isidro,PE,-12.1167,-77.05,68.02,84,52,10.49,broken clouds
675,Yatou,CN,37.15,122.3833,74.3,89,85,2.95,overcast clouds
676,Fonte Boa,BR,-2.4959,-66.2662,91.15,43,23,3.24,few clouds
677,Korla,CN,41.7597,86.1469,88.63,20,92,5.01,overcast clouds
678,Sungaipenuh,ID,-2.0833,101.3833,66.25,95,94,0.49,overcast clouds
679,Abu Dhabi,AE,24.4667,54.3667,100.51,56,0,5.75,clear sky
680,Feijo,BR,-8.1642,-70.3536,90.64,27,2,3.83,clear sky
681,Deputatskiy,RU,69.3,139.9,47.46,82,77,2.24,broken clouds
682,Manta,EC,-0.95,-80.7333,80.53,65,45,8.68,scattered clouds
683,Clarence Town,AU,-32.5833,151.7833,51.94,78,100,4.14,overcast clouds
684,Catuday,PH,16.2923,119.8062,78.31,91,100,21.23,moderate rain
